floor_area_m2,lot_area_m2,prelim_est_cost_total,prelim_est_cost,prelim_est_cost_equiv,planned_duration,unit_price_start,locality_1,locality_2,locality_3,locality_4,locality_5,locality_6,locality_7,locality_8,locality_9,locality_10,locality_11,locality_12,locality_13,locality_14,locality_15,locality_16,locality_17,locality_18,locality_19,locality_20,actual_construction_cost
0.7894429077073883,1.0091300455768337,0.4808146145765261,0.23904872706976613,1.6613049032004108,4.649178790708648,0.11250196680315788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410
3.261737487246583,1.4586441463957625,4.8190504150693725,2.1064973829387794,1.4901223476870111,7.992581599602688,1.8219263734902549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000
1.7061364034915842,0.8456703725517688,0.27025514607011514,-0.561286411159811,0.4929102546824185,4.171549818009499,-0.46065798132133934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170
-0.5800416178126379,-0.4579205198231243,-0.5583008046854918,-1.2726954229194352,-0.34534920810167374,-1.0823688816811352,-0.9533744279546791,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
0.7061071353633706,0.7639405360392363,1.6029100100347413,2.1954235094087324,0.282053239141461,3.216291872611202,3.9335682876331393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700
0.42832122754997776,0.4370211899891064,1.2830728426832312,2.2843496358786854,0.3381434619877612,2.738662899912053,3.7324595339052458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700
0.04497667476749581,0.1346207948927362,1.4756858923549185,4.240724418217652,1.0539580774941422,2.2610339272129045,4.637448925680768,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900
-0.32170072354618257,-0.09422274734235477,0.43905809550563446,2.9957586476383096,0.13198186419318425,-0.12711093628283812,4.23523141822498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600
0.21164821945553144,0.23269659870777518,-0.24521575531140227,-0.650212537629764,0.6468762784590883,-0.6047399089819867,-0.4003253552029712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110
0.7227742898321741,1.029562504704967,0.3326233937036597,0.06119647412986008,1.6487109920356995,-1.5599978543802837,0.4141650973949985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190
-0.5439294497968967,-0.46200701164875096,-0.4227253831914905,-0.383434158219905,1.0618565709124723,-0.12711093628283812,0.011947589939211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150
1.3061246962402988,0.7435080769111032,0.35980955292853795,-0.294508031749952,0.7452616596099958,0.3505180364163104,0.7158282279868392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190
1.833917921085745,2.2759425115210874,-0.13576036915110765,-1.0059170435095761,0.41297895723240247,-1.5599978543802837,-0.4908242943805234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130
1.2839018236152273,0.9478326681924344,1.5709262932995904,1.2172361182392493,0.7215297807678236,-0.12711093628283812,2.726915765265777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450
1.7505821487417272,1.3156169324988307,2.7123896061140917,1.9286451299988734,0.2168633694998498,-0.6047399089819867,3.0285788958576174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520
0.07275526554883509,0.11010184393897646,0.3758014112961135,1.1283099917692962,1.0259311653645826,-1.0823688816811352,2.2241438809460425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380
-0.14947346070187909,-0.09422274734235477,0.5328769979287441,2.3732757623486385,0.6508801230490255,-0.6047399089819867,3.631905157041299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590
7.745202039354742,6.158109745866381,12.225413087039179,2.6400541417584975,1.6600673512362483,-0.6047399089819867,1.9224807503542016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630
0.49498984542519203,0.49831856737350577,1.6053976324474755,2.7289802682284505,0.6186309748064416,-0.6047399089819867,2.8274701421297235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650
1.828362202929477,1.397346769011363,2.450123128885853,1.5729406241190613,1.0868260017188072,-0.6047399089819867,2.2241438809460425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450
0.05608811108003152,-0.0329253699579554,0.29530905751265013,0.9504577388293902,0.3499730028216661,-0.12711093628283812,2.62636138840183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300
1.0172273521143704,0.539183485629772,1.0620298225802982,0.8615316123594372,1.2065045563707435,0.3505180364163104,1.4197088660344672,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360
-0.07724912467039699,-0.1555201247267541,0.6039519240068575,2.2843496358786854,0.452143837039423,-0.12711093628283812,3.8330139107691923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620
1.0950074063021202,0.8048054542955025,1.1267080053113816,0.8615316123594372,0.7110469876596248,-0.12711093628283812,1.5202632428984142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380
-0.15502917885814696,-0.11465520647048788,0.13876653282560536,1.0393838652993432,0.5389180688795132,-0.6047399089819867,2.726915765265777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370
